season,week,team,rating,rank
2020,16,Louisiana,1729.8,18
2020,16,San José State,1726.7,19
2020,16,UCF,1724.1,20
2020,16,Iowa State,1717.3,21
2020,16,Miami,1711.1,22
2020,16,Auburn,1709.6,23
2020,16,Boise State,1691.2,24
2020,16,Utah,1691.0,25
2020,16,Oklahoma State,1685.2,26
2020,16,App State,1681.5,27
2020,16,Wisconsin,1680.3,28
2020,16,LSU,1678.7,29
2020,16,Northwestern,1665.5,30
2020,16,Tulsa,1664.3,31
2020,16,Memphis,1662.7,32
2020,16,Washington,1660.8,33
2020,16,Arizona State,1650.9,34
2020,16,Buffalo,1645.6,35
2020,16,SMU,1640.7,36
2020,16,Tulane,1637.8,37
2020,16,Liberty,1637.5,38
2020,16,Pittsburgh,1636.0,39
2020,16,UAB,1633.4,40
2020,16,Ball State,1632.8,41
2020,16,Nevada,1632.4,42
2020,16,TCU,1632.2,43
2020,16,Marshall,1629.2,44
2020,16,Penn State,1620.5,45
2020,16,NC State,1618.8,46
2020,16,Colorado,1614.5,47
2020,16,UCLA,1606.3,48
2020,16,Kentucky,1604.6,49
2020,16,Virginia Tech,1599.8,50
2020,16,Minnesota,1598.1,51
2020,16,West Virginia,1595.0,52
2020,16,San Diego State,1591.3,53
2020,16,Army,1587.4,54
2020,16,Stanford,1587.0,55
2020,16,Michigan,1578.9,56
2020,16,Western Michigan,1575.7,57
2020,16,Boston College,1575.1,58
2020,16,Wake Forest,1567.7,59
2020,16,Florida Atlantic,1567.4,60
2020,16,Toledo,1563.6,61
2020,16,Georgia Southern,1555.8,62
2020,16,Air Force,1555.0,63
2020,16,Virginia,1554.9,64
2020,16,Kent State,1550.7,65
2020,16,Houston,1549.9,66
2020,16,Ole Miss,1544.0,67
2020,16,Kansas State,1541.1,68
2020,16,Louisville,1540.2,69
2020,16,Nebraska,1537.7,70
2020,16,Missouri,1536.8,71
2020,16,Troy,1535.2,72
2020,16,Washington State,1528.7,73
2020,16,Miami (OH),1528.5,74
2020,16,Louisiana Tech,1527.5,75
2020,16,Wyoming,1523.2,76
2020,16,California,1521.5,77
2020,16,Tennessee,1521.0,78
2020,16,Ohio,1519.7,79
2020,16,Georgia State,1518.3,80
2020,16,Hawai'i,1516.6,81
2020,16,Maryland,1511.0,82
2020,16,Central Michigan,1509.6,83
2020,16,Mississippi State,1509.3,84
2020,16,Western Kentucky,1506.3,85
2020,16,Fresno State,1505.1,86
2020,16,Arkansas,1504.3,87
2020,16,Michigan State,1502.3,88
2020,16,UTSA,1501.7,89
2020,16,East Carolina,1500.3,90
2020,16,Baylor,1492.8,91
2020,16,Florida State,1483.3,92
2020,16,Purdue,1477.9,93
2020,16,Texas Tech,1470.3,94
2020,16,Oregon State,1470.0,95
2020,16,Rice,1467.8,96
2020,16,Illinois,1462.5,97
2020,16,Charlotte,1459.1,98
2020,16,South Carolina,1449.5,99
2020,16,Colorado State,1448.8,100
2020,16,Rutgers,1438.9,101
2020,16,Georgia Tech,1434.2,102
2020,16,Eastern Michigan,1422.3,103
2020,16,Arkansas State,1419.1,104
2020,16,Navy,1414.3,105
2020,16,Southern Miss,1403.7,106
2020,16,Duke,1401.0,107
2020,16,Temple,1400.1,108
2020,16,New Mexico State,1391.4,109
2020,16,North Texas,1390.5,110
2020,16,Middle Tennessee,1384.3,111
2020,16,UTEP,1368.5,112
2020,16,South Alabama,1368.1,113
2020,16,Utah State,1363.6,114
2020,16,New Mexico,1358.2,115
2020,16,Arizona,1356.8,116
2020,16,Florida International,1349.1,117
2020,16,Syracuse,1349.1,118
2020,16,Texas State,1341.8,119
2020,16,South Florida,1320.2,120
2020,16,Massachusetts,1302.1,121
2020,16,Kansas,1297.3,122
2020,16,UNLV,1293.8,123
2020,16,Northern Illinois,1290.5,124
2020,16,Vanderbilt,1268.6,125
2020,16,Akron,1262.0,126
2020,16,Bowling Green,1220.5,127
2020,16,UL Monroe,1202.1,128
2021,1,Alabama,1823.4,1
2021,1,Ohio State,1788.2,2
2021,1,Georgia,1758.0,3
2021,1,Notre Dame,1729.4,4
2021,1,Texas A&M,1720.9,5
2021,1,Florida,1713.1,6
2021,1,Clemson,1713.1,7
2021,1,Oklahoma,1710.3,8
2021,1,Iowa,1708.9,9
2021,1,USC,1708.7,10
2021,1,Cincinnati,1699.6,11
2021,1,Texas,1697.4,12
2021,1,Oregon,1685.1,13
2021,1,BYU,1679.1,14
2021,1,UCLA,1662.6,15
2021,1,Auburn,1662.2,16
2021,1,UCF,1654.4,17
2021,1,Penn State,1644.7,18
2021,1,Coastal Carolina,1630.1,19
2021,1,Iowa State,1627.7,20
2021,1,Utah,1627.1,21
2021,1,Michigan,1626.8,22
2021,1,Marshall,1625.4,23
2021,1,North Carolina,1623.2,24
2021,1,App State,1620.2,25
2021,1,NC State,1617.4,26
2021,1,Virginia Tech,1617.2,27
2021,1,Pittsburgh,1616.1,28
2021,1,Oklahoma State,1613.5,29
2021,1,Arizona State,1612.1,30
2021,1,Indiana,1611.4,31
2021,1,Ole Miss,1610.1,32
2021,1,Miami,1604.4,33
2021,1,Kentucky,1602.1,34
2021,1,Nevada,1601.9,35
2021,1,Michigan State,1601.4,36
2021,1,TCU,1601.0,37
2021,1,Memphis,1600.9,38
2021,1,LSU,1600.9,39
2021,1,Kansas State,1599.5,40
2021,1,Wake Forest,1597.6,41
2021,1,SMU,1592.5,42
2021,1,Army,1586.9,43
2021,1,Colorado,1586.7,44
2021,1,Boise State,1584.3,45
2021,1,UAB,1582.1,46
2021,1,Wisconsin,1581.0,47
2021,1,San José State,1577.7,48
2021,1,Louisiana,1576.9,49
2021,1,Arkansas,1576.0,50
2021,1,Tennessee,1575.8,51
2021,1,Missouri,1574.4,52
2021,1,Maryland,1571.9,53
2021,1,Boston College,1570.0,54
2021,1,Texas Tech,1568.3,55
2021,1,San Diego State,1567.6,56
2021,1,Baylor,1566.7,57
2021,1,Buffalo,1564.2,58
2021,1,Washington,1564.1,59
2021,1,Ball State,1562.5,60
2021,1,UTSA,1561.9,61
2021,1,Virginia,1559.2,62
2021,1,Tulane,1558.3,63
2021,1,Tulsa,1555.8,64
2021,1,Purdue,1551.9,65
2021,1,Mississippi State,1550.8,66
2021,1,Liberty,1548.7,67
2021,1,Toledo,1547.4,68
2021,1,Fresno State,1545.3,69
2021,1,Rutgers,1544.4,70
2021,1,Minnesota,1540.0,71
2021,1,West Virginia,1538.6,72
2021,1,Northwestern,1538.1,73
2021,1,Troy,1534.0,74
2021,1,Georgia Southern,1531.7,75
2021,1,Nebraska,1528.8,76
2021,1,Western Kentucky,1528.4,77
2021,1,Florida Atlantic,1526.7,78
2021,1,South Carolina,1525.2,79
2021,1,Syracuse,1522.0,80
2021,1,Stanford,1520.8,81
2021,1,Louisiana Tech,1519.8,82
2021,1,Florida State,1517.0,83
2021,1,Charlotte,1511.0,84
2021,1,Wyoming,1510.5,85
2021,1,UTEP,1509.4,86
2021,1,California,1506.0,87
2021,1,Washington State,1504.9,88
2021,1,Illinois,1502.6,89
2021,1,Kent State,1500.3,90
2021,1,Air Force,1498.9,91
2021,1,Western Michigan,1496.7,92
2021,1,South Alabama,1495.5,93
2021,1,Louisville,1492.8,94
2021,1,Miami (OH),1489.6,95
2021,1,Georgia Tech,1489.5,96
2021,1,Houston,1488.7,97
2021,1,East Carolina,1488.2,98
2021,1,Arkansas State,1484.0,99
2021,1,Oregon State,1483.3,100
2021,1,Hawai'i,1482.6,101
2021,1,North Texas,1475.1,102
2021,1,Utah State,1474.8,103
2021,1,Old Dominion,1474.2,104
2021,1,Middle Tennessee,1472.7,105
2021,1,Eastern Michigan,1472.2,106
2021,1,Central Michigan,1467.2,107
2021,1,Duke,1461.7,108
2021,1,Florida International,1460.5,109
2021,1,Rice,1455.3,110
2021,1,New Mexico,1444.3,111
2021,1,Georgia State,1440.9,112
2021,1,Ohio,1437.0,113
2021,1,Arizona,1435.7,114
2021,1,Kansas,1432.7,115
2021,1,Northern Illinois,1420.9,116
2021,1,Temple,1419.3,117
2021,1,Southern Miss,1417.5,118
2021,1,South Florida,1409.1,119
2021,1,Colorado State,1402.4,120
2021,1,Texas State,1396.5,121
2021,1,Navy,1380.3,122
2021,1,UNLV,1379.7,123
2021,1,UConn,1375.0,124
2021,1,Massachusetts,1374.0,125
2021,1,Akron,1371.9,126
2021,1,Bowling Green,1352.6,127
2021,1,UL Monroe,1341.4,128
2021,1,New Mexico State,1340.1,129
2021,1,Vanderbilt,1337.7,130
2021,2,Alabama,1825.3,1
2021,2,Georgia,1783.4,2
2021,2,Iowa,1750.3,3
2021,2,Florida,1738.7,4
2021,2,Notre Dame,1738.1,5
2021,2,Ohio State,1737.8,6
2021,2,Texas A&M,1737.7,7
2021,2,Oregon,1735.5,8
2021,2,Clemson,1715.8,9
2021,2,Oklahoma,1713.0,10
2021,2,BYU,1705.7,11
2021,2,Cincinnati,1703.4,12
2021,2,Penn State,1679.8,13
2021,2,Auburn,1666.6,14
2021,2,UCLA,1662.6,15
2021,2,Michigan,1660.9,16
2021,2,UCF,1658.3,17
2021,2,Pittsburgh,1655.8,18
2021,2,Coastal Carolina,1649.4,19
2021,2,North Carolina,1646.8,20
2021,2,Virginia Tech,1640.6,21
2021,2,Arkansas,1640.3,22
2021,2,USC,1637.8,23
2021,2,Oklahoma State,1633.7,24
2021,2,Texas,1633.1,25
2021,2,Marshall,1631.0,26
2021,2,Memphis,1629.0,27
2021,2,Kentucky,1628.7,28
2021,2,Arizona State,1628.3,29
2021,2,Boise State,1623.4,30
2021,2,Miami,1621.1,31
2021,2,SMU,1619.9,32
2021,2,Indiana,1618.5,33
2021,2,Ole Miss,1616.7,34
2021,2,San Diego State,1616.0,35
2021,2,TCU,1611.5,36
2021,2,Wisconsin,1610.9,37
2021,2,Michigan State,1606.8,38
2021,2,Nevada,1605.5,39
2021,2,Boston College,1605.4,40
2021,2,LSU,1604.6,41
2021,2,Kansas State,1604.2,42
2021,2,App State,1603.6,43
2021,2,Purdue,1603.0,44
2021,2,Army,1602.5,45
2021,2,Wake Forest,1602.1,46
2021,2,Utah,1600.6,47
2021,2,Mississippi State,1599.8,48
2021,2,Virginia,1597.3,49
2021,2,Liberty,1592.9,50
2021,2,Rutgers,1591.9,51
2021,2,Stanford,1591.7,52
2021,2,Iowa State,1586.3,53
2021,2,Nebraska,1581.7,54
2021,2,Louisiana,1579.1,55
2021,2,San José State,1577.7,56
2021,2,Florida Atlantic,1577.5,57
2021,2,Maryland,1577.2,58
2021,2,Texas Tech,1572.4,59
2021,2,Baylor,1571.6,60
2021,2,Colorado,1569.9,61
2021,2,UTSA,1569.0,62
2021,2,NC State,1568.4,63
2021,2,Tulane,1563.0,64
2021,2,Minnesota,1560.8,65
2021,2,Houston,1559.1,66
2021,2,UAB,1556.8,67
2021,2,Fresno State,1555.8,68
2021,2,South Carolina,1551.8,69
2021,2,Missouri,1547.9,70
2021,2,West Virginia,1546.6,71
2021,2,Air Force,1546.5,72
2021,2,Wyoming,1545.6,73
2021,2,Northwestern,1545.1,74
2021,2,Toledo,1538.7,75
2021,2,Tennessee,1536.2,76
2021,2,Tulsa,1535.6,77
2021,2,Washington,1530.0,78
2021,2,Ball State,1527.5,79
2021,2,Oregon State,1525.1,80
2021,2,Louisiana Tech,1524.3,81
2021,2,Charlotte,1518.9,82
2021,2,South Alabama,1515.6,83
2021,2,Kent State,1513.1,84
2021,2,Western Kentucky,1512.8,85
2021,2,Washington State,1512.1,86
2021,2,Buffalo,1511.2,87
2021,2,Western Michigan,1508.4,88
2021,2,Louisville,1503.2,89
2021,2,Georgia Tech,1500.5,90
2021,2,California,1495.5,91
2021,2,Troy,1489.8,92
2021,2,Utah State,1488.3,93
2021,2,Old Dominion,1487.8,94
2021,2,Georgia Southern,1480.9,95
2021,2,Central Michigan,1478.9,96
2021,2,Florida State,1478.4,97
2021,2,Temple,1477.3,98
2021,2,Syracuse,1474.5,99
2021,2,UTEP,1470.4,100
2021,2,Duke,1470.4,101
2021,2,Miami (OH),1468.8,102
2021,2,New Mexico,1465.4,103
2021,2,Illinois,1464.5,104
2021,2,East Carolina,1461.6,105
2021,2,Arkansas State,1455.9,106
2021,2,Middle Tennessee,1449.3,107
2021,2,North Texas,1447.7,108
2021,2,Eastern Michigan,1442.3,109
2021,2,Texas State,1441.4,110
2021,2,Hawai'i,1440.8,111
2021,2,Southern Miss,1434.5,112
2021,2,Georgia State,1417.2,113
2021,2,Florida International,1415.7,114
2021,2,Kansas,1413.3,115
2021,2,Ohio,1406.8,116
2021,2,Arizona,1387.4,117
2021,2,Northern Illinois,1385.7,118
2021,2,Rice,1384.9,119
2021,2,South Florida,1383.6,120
2021,2,Colorado State,1370.4,121
2021,2,Vanderbilt,1369.7,122
2021,2,UNLV,1363.5,123
2021,2,UL Monroe,1341.4,124
2021,2,Massachusetts,1338.6,125
2021,2,Navy,1332.7,126
2021,2,Bowling Green,1332.4,127
2021,2,UConn,1323.9,128
2021,2,New Mexico State,1319.0,129
2021,2,Akron,1313.9,130
2021,3,Alabama,1844.1,1
2021,3,Georgia,1799.6,2
2021,3,Iowa,1765.3,3
2021,3,Notre Dame,1759.5,4
2021,3,Ohio State,1755.4,5
2021,3,Texas A&M,1751.6,6
2021,3,Cincinnati,1749.8,7
2021,3,Oregon,1738.3,8
2021,3,BYU,1730.5,9
2021,3,Oklahoma,1729.8,10
2021,3,Clemson,1726.1,11
2021,3,Florida,1719.9,12
2021,3,Penn State,1709.5,13
2021,3,USC,1690.8,14
2021,3,North Carolina,1682.4,15
2021,3,Michigan,1676.3,16
2021,3,Michigan State,1672.5,17
2021,3,Coastal Carolina,1669.9,18
2021,3,Arkansas,1665.5,19
2021,3,Ole Miss,1659.2,20
2021,3,Boston College,1654.9,21
2021,3,Texas,1651.3,22
2021,3,Kansas State,1648.4,23
2021,3,Oklahoma State,1647.8,24
2021,3,Memphis,1643.0,25
2021,3,SMU,1638.2,26
2021,3,Auburn,1636.8,27
2021,3,Minnesota,1633.2,28
2021,3,LSU,1632.5,29
2021,3,Kentucky,1631.0,30
2021,3,San Diego State,1630.7,31
2021,3,Iowa State,1628.9,32
2021,3,UCLA,1628.8,33
2021,3,Wake Forest,1628.0,34
2021,3,Stanford,1624.6,35
2021,3,Liberty,1623.6,36
2021,3,Baylor,1622.4,37
2021,3,Pittsburgh,1620.6,38
2021,3,Army,1615.6,39
2021,3,UAB,1613.8,40
2021,3,TCU,1611.5,41
2021,3,Wisconsin,1610.9,42
2021,3,UCF,1609.4,43
2021,3,Boise State,1609.3,44
2021,3,App State,1608.3,45
2021,3,Arizona State,1603.5,46
2021,3,Louisiana,1602.8,47
2021,3,Virginia Tech,1602.1,48
2021,3,San José State,1601.6,49
2021,3,Rutgers,1600.3,50
2021,3,Maryland,1599.3,51
2021,3,Texas Tech,1597.6,52
2021,3,Wyoming,1592.4,53
2021,3,UTSA,1592.1,54
2021,3,Fresno State,1589.6,55
2021,3,Marshall,1589.4,56
2021,3,Mississippi State,1585.9,57
2021,3,Utah,1585.8,58
2021,3,West Virginia,1585.0,59
2021,3,Florida Atlantic,1582.0,60
2021,3,Purdue,1581.5,61
2021,3,NC State,1579.0,62
2021,3,Indiana,1572.2,63
2021,3,Washington,1571.0,64
2021,3,Houston,1566.5,65
2021,3,Nebraska,1564.9,66
2021,3,Virginia,1561.8,67
2021,3,Nevada,1561.2,68
2021,3,Miami,1555.3,69
2021,3,Louisville,1552.1,70
2021,3,Missouri,1551.7,71
2021,3,Western Michigan,1543.6,72
2021,3,Tennessee,1540.7,73
2021,3,Troy,1537.0,74
2021,3,Oregon State,1536.3,75
2021,3,South Carolina,1535.6,76
2021,3,Utah State,1525.0,77
2021,3,Tulane,1520.4,78
2021,3,South Alabama,1520.0,79
2021,3,Tulsa,1518.0,80
2021,3,Western Kentucky,1512.8,81
2021,3,Air Force,1509.7,82
2021,3,Duke,1509.0,83
2021,3,Northwestern,1506.5,84
2021,3,Louisiana Tech,1506.0,85
2021,3,East Carolina,1503.1,86
2021,3,California,1501.7,87
2021,3,Kent State,1498.1,88
2021,3,Colorado,1497.6,89
2021,3,Buffalo,1490.8,90
2021,3,Georgia Tech,1490.2,91
2021,3,Eastern Michigan,1486.4,92
2021,3,Syracuse,1482.0,93
2021,3,Ball State,1480.7,94
2021,3,Miami (OH),1478.5,95
2021,3,UTEP,1470.4,96
2021,3,Charlotte,1468.6,97
2021,3,Georgia State,1467.5,98
2021,3,Toledo,1465.6,99
2021,3,Washington State,1459.0,100
2021,3,Old Dominion,1457.0,101
2021,3,Georgia Southern,1455.7,102
2021,3,Florida State,1452.6,103
2021,3,New Mexico,1451.4,104
2021,3,Central Michigan,1451.0,105
2021,3,Colorado State,1443.6,106
2021,3,Illinois,1442.5,107
2021,3,Temple,1427.8,108
2021,3,Middle Tennessee,1426.2,109
2021,3,Hawai'i,1416.9,110
2021,3,Arkansas State,1414.9,111
2021,3,South Florida,1402.9,112
2021,3,North Texas,1390.6,113
2021,3,Florida International,1390.5,114
2021,3,Southern Miss,1387.2,115
2021,3,Ohio,1383.2,116
2021,3,Texas State,1382.0,117
2021,3,Northern Illinois,1370.3,118
2021,3,Rice,1366.7,119
2021,3,Kansas,1362.5,120
2021,3,Arizona,1356.9,121
2021,3,UL Monroe,1355.3,122
2021,3,Bowling Green,1355.3,123
2021,3,Vanderbilt,1336.8,124
2021,3,Akron,1335.5,125
2021,3,New Mexico State,1332.8,126
2021,3,Navy,1332.7,127
2021,3,UNLV,1320.9,128
2021,3,UConn,1310.8,129
2021,3,Massachusetts,1294.5,130
2021,4,Alabama,1848.4,1
2021,4,Georgia,1813.0,2
2021,4,Notre Dame,1798.3,3
2021,4,Iowa,1771.1,4
2021,4,Ohio State,1760.8,5
2021,4,Cincinnati,1749.8,6
2021,4,Oregon,1743.6,7
2021,4,Oklahoma,1738.2,8
2021,4,Florida,1736.3,9
2021,4,BYU,1735.5,10
2021,4,Penn State,1713.7,11
2021,4,Arkansas,1710.2,12
2021,4,Texas A&M,1707.0,13
2021,4,Michigan,1693.6,14
2021,4,Clemson,1690.3,15
2021,4,Texas,1684.2,16
2021,4,Michigan State,1682.5,17
2021,4,SMU,1681.3,18
2021,4,Coastal Carolina,1676.8,19
2021,4,Oklahoma State,1676.2,20
2021,4,Wake Forest,1671.7,21
2021,4,Boston College,1670.2,22
2021,4,UCLA,1669.7,23
2021,4,Ole Miss,1659.2,24
2021,4,Kentucky,1656.9,25
2021,4,Boise State,1653.5,26
2021,4,LSU,1653.4,27
2021,4,Auburn,1649.7,28
2021,4,UAB,1641.7,29
2021,4,Baylor,1635.2,30
2021,4,San Diego State,1633.4,31
2021,4,Army,1632.1,32
2021,4,USC,1630.7,33
2021,4,Pittsburgh,1628.8,34
2021,4,Louisiana,1628.0,35
2021,4,Arizona State,1626.3,36
2021,4,Maryland,1622.2,37
2021,4,Kansas State,1620.0,38
2021,4,Memphis,1617.9,39
2021,4,UTSA,1617.2,40
2021,4,Iowa State,1616.1,41
2021,4,App State,1615.7,42
2021,4,NC State,1614.9,43
2021,4,UCF,1609.4,44
2021,4,North Carolina,1607.0,45
2021,4,Virginia Tech,1605.9,46
2021,4,Utah,1602.2,47
2021,4,Wyoming,1600.3,48
2021,4,Liberty,1598.5,49
2021,4,Minnesota,1598.0,50
2021,4,Fresno State,1596.6,51
2021,4,Oregon State,1596.5,52
2021,4,Indiana,1592.2,53
2021,4,Purdue,1591.5,54
2021,4,Washington,1588.9,55
2021,4,Western Michigan,1586.4,56
2021,4,Stanford,1583.8,57
2021,4,Rutgers,1583.0,58
2021,4,Marshall,1582.1,59
2021,4,Louisville,1581.1,60
2021,4,Houston,1577.1,61
2021,4,West Virginia,1576.6,62
2021,4,Wisconsin,1572.1,63
2021,4,TCU,1568.3,64
2021,4,Georgia Tech,1565.5,65
2021,4,Mississippi State,1565.0,66
2021,4,Texas Tech,1564.7,67
2021,4,Nevada,1561.2,68
2021,4,Miami,1559.1,69
2021,4,San José State,1558.7,70
2021,4,Air Force,1557.2,71
2021,4,Nebraska,1554.9,72
2021,4,Missouri,1536.4,73
2021,4,Florida Atlantic,1534.5,74
2021,4,Tulsa,1533.4,75
2021,4,Northwestern,1529.3,76
2021,4,Duke,1527.0,77
2021,4,Tennessee,1524.2,78
2021,4,Louisiana Tech,1520.5,79
2021,4,South Alabama,1520.0,80
2021,4,Virginia,1518.1,81
2021,4,Eastern Michigan,1513.2,82
2021,4,South Carolina,1509.6,83
2021,4,Syracuse,1507.2,84
2021,4,Toledo,1506.4,85
2021,4,East Carolina,1506.3,86
2021,4,Buffalo,1501.5,87
2021,4,Western Kentucky,1492.8,88
2021,4,Tulane,1492.6,89
2021,4,UTEP,1492.4,90
2021,4,California,1483.9,91
2021,4,Charlotte,1481.9,92
2021,4,Utah State,1480.9,93
2021,4,Kent State,1475.1,94
2021,4,Colorado,1474.8,95
2021,4,Troy,1470.6,96
2021,4,Central Michigan,1465.3,97
2021,4,Miami (OH),1461.9,98
2021,4,Hawai'i,1458.7,99
2021,4,Georgia State,1454.6,100
2021,4,Old Dominion,1446.3,101
2021,4,Washington State,1442.6,102
2021,4,Ball State,1439.8,103
2021,4,Colorado State,1437.8,104
2021,4,Temple,1435.0,105
2021,4,Illinois,1432.4,106
2021,4,Georgia Southern,1430.4,107
2021,4,New Mexico,1429.4,108
2021,4,Florida State,1423.6,109
2021,4,UL Monroe,1421.7,110
2021,4,Middle Tennessee,1412.9,111
2021,4,Arkansas State,1399.5,112
2021,4,South Florida,1397.8,113
2021,4,Bowling Green,1390.5,114
2021,4,Southern Miss,1382.9,115
2021,4,Northern Illinois,1381.5,116
2021,4,Rice,1376.5,117
2021,4,Florida International,1376.2,118
2021,4,North Texas,1376.1,119
2021,4,Ohio,1360.4,120
2021,4,Texas State,1355.2,121
2021,4,Arizona,1351.6,122
2021,4,Kansas,1344.5,123
2021,4,Akron,1330.1,124
2021,4,Vanderbilt,1323.4,125
2021,4,Navy,1322.1,126
2021,4,UNLV,1313.8,127
2021,4,UConn,1302.9,128
2021,4,New Mexico State,1291.0,129
2021,4,Massachusetts,1287.6,130
2021,5,Alabama,1863.4,1
2021,5,Georgia,1839.8,2
2021,5,Iowa,1812.6,3
2021,5,Ohio State,1799.2,4
2021,5,Cincinnati,1794.6,5
2021,5,Oklahoma,1762.5,6
2021,5,BYU,1757.0,7
2021,5,Notre Dame,1753.6,8
2021,5,Penn State,1735.5,9
2021,5,Michigan,1731.9,10
2021,5,Clemson,1710.8,11
2021,5,Texas,1706.7,12
2021,5,Florida,1705.0,13
2021,5,Oregon,1704.0,14
2021,5,Oklahoma State,1699.4,15
2021,5,Michigan State,1696.5,16
2021,5,SMU,1690.8,17
2021,5,Coastal Carolina,1690.5,18
2021,5,Kentucky,1688.3,19
2021,5,Arkansas,1683.3,20
2021,5,Wake Forest,1682.5,21
2021,5,Arizona State,1679.8,22
2021,5,Auburn,1679.6,23
2021,5,Pittsburgh,1678.9,24
2021,5,Texas A&M,1674.5,25
2021,5,USC,1666.2,26
2021,5,Liberty,1656.0,27
2021,5,App State,1653.1,28
2021,5,Boston College,1649.7,29
2021,5,Ole Miss,1644.2,30
2021,5,Louisiana,1642.2,31
2021,5,North Carolina,1635.3,32
2021,5,San Diego State,1633.4,33
2021,5,Minnesota,1632.0,34
2021,5,Houston,1631.3,35
2021,5,NC State,1630.8,36
2021,5,Iowa State,1628.6,37
2021,5,LSU,1623.5,38
2021,5,Stanford,1623.4,39
2021,5,UTSA,1622.7,40
2021,5,UCLA,1616.2,41
2021,5,Western Michigan,1614.9,42
2021,5,Baylor,1612.0,43
2021,5,Oregon State,1611.8,44
2021,5,Boise State,1607.6,45
2021,5,Nevada,1607.1,46
2021,5,Virginia Tech,1605.9,47
2021,5,Utah,1602.2,48
2021,5,Wyoming,1600.3,49
2021,5,Air Force,1598.2,50
2021,5,Mississippi State,1597.5,51
2021,5,Kansas State,1595.7,52
2021,5,Nebraska,1595.2,53
2021,5,Memphis,1589.9,54
2021,5,Texas Tech,1588.2,55
2021,5,Tennessee,1586.3,56
2021,5,UAB,1584.2,57
2021,5,Maryland,1580.7,58
2021,5,Army,1579.2,59
2021,5,Fresno State,1575.8,60
2021,5,Washington,1573.5,61
2021,5,Indiana,1570.4,62
2021,5,Louisville,1570.3,63
2021,5,UCF,1569.0,64
2021,5,San José State,1565.0,65
2021,5,Purdue,1557.5,66
2021,5,Florida Atlantic,1555.1,67
2021,5,West Virginia,1553.2,68
2021,5,TCU,1545.8,69
2021,5,Rutgers,1544.6,70
2021,5,Marshall,1544.1,71
2021,5,East Carolina,1540.7,72
2021,5,Miami,1539.6,73
2021,5,Toledo,1539.5,74
2021,5,Virginia,1537.6,75
2021,5,Wisconsin,1533.8,76
2021,5,South Carolina,1532.1,77
2021,5,Georgia Tech,1515.4,78
2021,5,UTEP,1512.1,79
2021,5,South Alabama,1505.8,80
2021,5,Louisiana Tech,1504.6,81
2021,5,Duke,1498.7,82
2021,5,Ball State,1492.8,83
2021,5,Washington State,1492.0,84
2021,5,Kent State,1491.8,85
2021,5,Miami (OH),1490.6,86
2021,5,Northwestern,1489.0,87
2021,5,Syracuse,1486.0,88
2021,5,Hawai'i,1479.5,89
2021,5,Tulsa,1479.1,90
2021,5,Western Kentucky,1478.8,91
2021,5,Eastern Michigan,1476.5,92
2021,5,Missouri,1474.3,93
2021,5,Buffalo,1473.0,94
2021,5,Illinois,1465.2,95
2021,5,Georgia Southern,1463.7,96
2021,5,Temple,1463.0,97
2021,5,Utah State,1459.4,98
2021,5,Tulane,1458.2,99
2021,5,Middle Tennessee,1450.8,100
2021,5,Charlotte,1449.2,101
2021,5,Troy,1448.2,102
2021,5,Florida State,1444.8,103
2021,5,Colorado,1439.3,104
2021,5,Colorado State,1437.8,105
2021,5,Central Michigan,1436.6,106
2021,5,California,1434.5,107
2021,5,Old Dominion,1426.6,108
2021,5,Northern Illinois,1418.3,109
2021,5,Georgia State,1417.2,110
2021,5,UL Monroe,1408.0,111
2021,5,Ohio,1405.4,112
2021,5,Rice,1397.4,113
2021,5,New Mexico,1388.4,114
2021,5,South Florida,1388.3,115
2021,5,North Texas,1376.1,116
2021,5,Bowling Green,1373.9,117
2021,5,Arkansas State,1366.3,118
2021,5,Navy,1362.5,119
2021,5,Southern Miss,1362.0,120
2021,5,Florida International,1355.6,121
2021,5,Texas State,1355.2,122
2021,5,Arizona,1351.6,123
2021,5,Vanderbilt,1334.9,124
2021,5,Kansas,1332.0,125
2021,5,UNLV,1308.3,126
2021,5,UConn,1291.4,127
2021,5,Akron,1285.0,128
2021,5,New Mexico State,1284.8,129
2021,5,Massachusetts,1254.4,130
2021,6,Georgia,1869.4,1
2021,6,Alabama,1839.7,2
2021,6,Iowa,1822.2,3
2021,6,Ohio State,1812.8,4
2021,6,Cincinnati,1803.4,5
2021,6,Oklahoma,1784.1,6
2021,6,Notre Dame,1769.5,7
2021,6,Michigan,1745.6,8
2021,6,Penn State,1725.9,9
2021,6,Michigan State,1724.3,10
2021,6,BYU,1718.0,11
2021,6,Kentucky,1710.8,12
2021,6,Clemson,1710.8,13
2021,6,Florida,1710.7,14
2021,6,Coastal Carolina,1708.0,15
2021,6,Oregon,1704.0,16
2021,6,SMU,1703.1,17
2021,6,Arizona State,1702.1,18
2021,6,Oklahoma State,1699.4,19
2021,6,Texas A&M,1698.1,20
2021,6,Wake Forest,1693.8,21
2021,6,Texas,1685.2,22
2021,6,Pittsburgh,1678.9,23
2021,6,Arkansas,1674.2,24
2021,6,Liberty,1668.5,25
2021,6,Houston,1657.3,26
2021,6,Utah,1654.4,27
2021,6,Ole Miss,1653.4,28
2021,6,App State,1653.1,29
2021,6,Auburn,1650.0,30
2021,6,Boston College,1649.7,31
2021,6,Boise State,1646.6,32
