season,week,game_date,team,opponent,result,rating,rank
2020,5,2020-10-03,Kansas,Oklahoma State,L 7-47,1313.4,58
2020,5,2020-10-03,Middle Tennessee,Western Kentucky,L 17-20,1293.1,59
2020,5,2020-10-03,UL Monroe,Georgia Southern,L 30-35,1254.9,60
2020,6,2020-10-10,Clemson,Miami,W 42-17,1792.1,1
2020,6,2020-10-10,Georgia,Tennessee,W 44-21,1737.0,2
2020,6,2020-10-10,Alabama,Ole Miss,W 63-48,1734.6,3
2020,6,2020-10-10,Notre Dame,Florida State,W 42-26,1691.1,4
2020,6,2020-10-10,BYU,UTSA,W 27-20,1688.6,5
2020,6,2020-10-10,Florida,Texas A&M,L 38-41,1635.4,6
2020,6,2020-10-10,LSU,Missouri,L 41-45,1634.5,7
2020,6,2020-10-10,Marshall,Western Kentucky,W 38-14,1632.0,8
2020,6,2020-10-10,North Carolina,Virginia Tech,W 56-45,1627.5,9
2020,6,2020-10-10,Oklahoma,Texas,W 53-45,1626.7,10
2020,6,2020-10-10,Kansas State,TCU,W 21-14,1625.9,11
2020,6,2020-10-10,Miami,Clemson,L 17-42,1606.9,12
2020,6,2020-10-10,Auburn,Arkansas,W 30-28,1603.2,13
2020,6,2020-10-10,Iowa State,Texas Tech,W 31-15,1595.3,14
2020,6,2020-10-10,Virginia Tech,North Carolina,L 45-56,1568.1,15
2020,6,2020-10-10,Tennessee,Georgia,L 21-44,1560.5,16
2020,6,2020-10-10,Boston College,Pittsburgh,W 31-30,1553.1,17
2020,6,2020-10-10,Texas A&M,Florida,W 41-38,1552.5,18
2020,6,2020-10-10,Texas,Oklahoma,L 45-53,1552.0,19
2020,6,2020-10-10,Liberty,UL Monroe,W 40-7,1550.6,20
2020,6,2020-10-10,Louisiana Tech,UTEP,W 21-17,1535.7,21
2020,6,2020-10-10,Kentucky,Mississippi State,W 24-2,1535.3,22
2020,6,2020-10-10,Navy,Temple,W 31-29,1529.6,23
2020,6,2020-10-10,Troy,Texas State,W 37-17,1526.0,24
2020,6,2020-10-10,Army,The Citadel,W 14-9,1524.6,25
2020,6,2020-10-08,Houston,Tulane,W 49-31,1521.9,26
2020,6,2020-10-10,Pittsburgh,Boston College,L 30-31,1521.8,27
2020,6,2020-10-10,Temple,Navy,L 29-31,1516.9,28
2020,6,2020-10-11,Charlotte,North Texas,W 49-21,1515.7,29
2020,6,2020-10-08,Tulane,Houston,L 31-49,1507.8,30
2020,6,2020-10-10,Virginia,NC State,L 21-38,1492.6,31
2020,6,2020-10-10,NC State,Virginia,W 38-21,1491.2,32
2020,6,2020-10-10,Arkansas State,Central Arkansas,W 50-27,1476.0,33
2020,6,2020-10-10,TCU,Kansas State,L 14-21,1464.2,34
2020,6,2020-10-10,Missouri,LSU,W 45-41,1459.6,35
2020,6,2020-10-10,South Carolina,Vanderbilt,W 41-7,1458.1,36
2020,6,2020-10-10,Mississippi State,Kentucky,L 2-24,1450.4,37
2020,6,2020-10-10,Florida State,Notre Dame,L 26-42,1433.7,38
2020,6,2020-10-10,Western Kentucky,Marshall,L 14-38,1429.2,39
2020,6,2020-10-09,Louisville,Georgia Tech,L 27-46,1421.8,40
2020,6,2020-10-10,Florida International,Middle Tennessee,L 28-31,1414.4,41
2020,6,2020-10-10,Ole Miss,Alabama,L 48-63,1411.7,42
2020,6,2020-10-10,UTSA,BYU,L 20-27,1410.6,43
2020,6,2020-10-10,Texas Tech,Iowa State,L 15-31,1407.3,44
2020,6,2020-10-10,East Carolina,South Florida,W 44-24,1405.1,45
2020,6,2020-10-10,Duke,Syracuse,W 38-24,1397.0,46
2020,6,2020-10-09,Georgia Tech,Louisville,W 46-27,1393.1,47
2020,6,2020-10-10,Syracuse,Duke,L 24-38,1391.9,48
2020,6,2020-10-10,Arkansas,Auburn,L 28-30,1381.7,49
2020,6,2020-10-10,UTEP,Louisiana Tech,L 17-21,1374.7,50
2020,6,2020-10-10,Texas State,Troy,L 17-37,1365.8,51
2020,6,2020-10-10,South Florida,East Carolina,L 24-44,1339.6,52
2020,6,2020-10-10,Middle Tennessee,Florida International,W 31-28,1328.5,53
2020,6,2020-10-11,North Texas,Charlotte,L 21-49,1285.6,54
2020,6,2020-10-10,Vanderbilt,South Carolina,L 7-41,1263.5,55
2020,6,2020-10-10,UL Monroe,Liberty,L 7-40,1244.6,56
2020,7,2020-10-17,Clemson,Georgia Tech,W 73-7,1810.3,1
2020,7,2020-10-18,Alabama,Georgia,W 41-24,1767.8,2
2020,7,2020-10-17,BYU,Houston,W 43-26,1727.6,3
2020,7,2020-10-16,SMU,Tulane,W 37-34,1713.8,4
2020,7,2020-10-18,Georgia,Alabama,L 24-41,1703.8,5
2020,7,2020-10-17,Notre Dame,Louisville,W 12-7,1696.8,6
2020,7,2020-10-17,Memphis,UCF,W 50-49,1677.6,7
2020,7,2020-10-17,Marshall,Louisiana Tech,W 35-17,1671.2,8
2020,7,2020-10-14,Louisiana,Coastal Carolina,L 27-30,1652.4,9
2020,7,2020-10-17,Miami,Pittsburgh,W 31-19,1627.4,10
2020,7,2020-10-17,UCF,Memphis,L 49-50,1611.0,11
2020,7,2020-10-18,Virginia Tech,Boston College,W 40-14,1603.6,12
2020,7,2020-10-17,North Carolina,Florida State,L 28-31,1598.7,13
2020,7,2020-10-17,Kentucky,Tennessee,W 34-7,1593.1,14
2020,7,2020-10-14,Coastal Carolina,Louisiana,W 30-27,1588.7,15
2020,7,2020-10-17,Texas A&M,Mississippi State,W 28-14,1587.9,16
2020,7,2020-10-17,Liberty,Syracuse,W 38-21,1582.6,17
2020,7,2020-10-17,UAB,Western Kentucky,W 37-14,1577.9,18
2020,7,2020-10-17,Auburn,South Carolina,L 22-30,1562.9,19
2020,7,2020-10-17,Army,UTSA,W 28-16,1551.7,20
2020,7,2020-10-17,Navy,East Carolina,W 27-23,1549.4,21
2020,7,2020-10-17,Georgia Southern,Massachusetts,W 41-0,1534.1,22
2020,7,2020-10-17,Troy,Eastern Kentucky,W 31-29,1528.1,23
2020,7,2020-10-17,Temple,South Florida,W 39-37,1523.9,24
2020,7,2020-10-18,Boston College,Virginia Tech,L 14-40,1517.7,25
2020,7,2020-10-17,West Virginia,Kansas,W 38-17,1514.8,26
2020,7,2020-10-17,NC State,Duke,W 31-20,1510.2,27
2020,7,2020-10-17,Wake Forest,Virginia,W 40-23,1507.9,28
2020,7,2020-10-15,Arkansas State,Georgia State,W 59-52,1507.1,29
2020,7,2020-10-17,Tennessee,Kentucky,L 7-34,1502.7,30
2020,7,2020-10-17,Pittsburgh,Miami,L 19-31,1501.3,31
2020,7,2020-10-17,South Carolina,Auburn,W 30-22,1498.3,32
2020,7,2020-10-17,Louisiana Tech,Marshall,L 17-35,1496.5,33
2020,7,2020-10-16,Tulane,SMU,L 34-37,1494.1,34
2020,7,2020-10-17,Houston,BYU,L 26-43,1482.8,35
2020,7,2020-10-17,Florida State,North Carolina,W 31-28,1462.4,36
2020,7,2020-10-15,Georgia State,Arkansas State,L 52-59,1457.4,37
2020,7,2020-10-17,Virginia,Wake Forest,L 23-40,1457.0,38
2020,7,2020-10-17,Louisville,Notre Dame,L 7-12,1416.1,39
2020,7,2020-10-17,Mississippi State,Texas A&M,L 14-28,1414.9,40
2020,7,2020-10-17,Arkansas,Ole Miss,W 33-21,1414.4,41
2020,7,2020-10-17,Western Kentucky,UAB,L 14-37,1408.4,42
2020,7,2020-10-17,East Carolina,Navy,L 23-27,1385.3,43
2020,7,2020-10-17,UTSA,Army,L 16-28,1383.5,44
2020,7,2020-10-17,Ole Miss,Arkansas,L 21-33,1379.0,45
2020,7,2020-10-17,Duke,NC State,L 20-31,1377.9,46
2020,7,2020-10-17,South Alabama,Texas State,W 30-20,1376.7,47
2020,7,2020-10-17,Georgia Tech,Clemson,L 7-73,1374.8,48
2020,7,2020-10-17,Syracuse,Liberty,L 21-38,1359.8,49
2020,7,2020-10-17,North Texas,Middle Tennessee,W 52-35,1337.2,50
2020,7,2020-10-17,Texas State,South Alabama,L 20-30,1336.5,51
2020,7,2020-10-17,South Florida,Temple,L 37-39,1332.5,52
2020,7,2020-10-17,Kansas,West Virginia,L 17-38,1298.2,53
2020,7,2020-10-17,Middle Tennessee,North Texas,L 35-52,1276.9,54
2020,7,2020-10-17,Massachusetts,Georgia Southern,L 0-41,1263.8,55
2020,8,2020-10-24,Clemson,Syracuse,W 47-21,1813.5,1
2020,8,2020-10-24,Alabama,Tennessee,W 48-17,1794.2,2
2020,8,2020-10-24,Ohio State,Nebraska,W 52-17,1767.4,3
2020,8,2020-10-24,Notre Dame,Pittsburgh,W 45-3,1733.8,4
2020,8,2020-10-25,BYU,Texas State,W 52-14,1732.5,5
2020,8,2020-10-25,Cincinnati,SMU,W 42-13,1709.4,6
2020,8,2020-10-24,Marshall,Florida Atlantic,W 20-9,1698.9,7
2020,8,2020-10-24,Memphis,Temple,W 41-29,1696.1,8
2020,8,2020-10-24,Michigan,Minnesota,W 49-24,1685.8,9
2020,8,2020-10-24,Wisconsin,Illinois,W 45-7,1675.6,10
2020,8,2020-10-24,Louisiana,UAB,W 24-20,1675.0,11
2020,8,2020-10-24,Boise State,Utah State,W 42-13,1674.0,12
2020,8,2020-10-24,Oklahoma,TCU,W 33-14,1659.5,13
2020,8,2020-10-24,Oklahoma State,Iowa State,W 24-21,1656.6,14
2020,8,2020-10-24,LSU,South Carolina,W 52-24,1655.8,15
2020,8,2020-10-25,SMU,Cincinnati,L 13-42,1650.8,16
2020,8,2020-10-22,App State,Arkansas State,W 45-17,1649.6,17
2020,8,2020-10-25,Miami,Virginia,W 19-14,1637.0,18
2020,8,2020-10-24,Kansas State,Kansas,W 55-14,1634.5,19
2020,8,2020-10-24,UCF,Tulane,W 51-34,1631.0,20
2020,8,2020-10-24,North Carolina,NC State,W 48-21,1625.0,21
2020,8,2020-10-24,Penn State,Indiana,L 35-36,1621.4,22
2020,8,2020-10-24,Coastal Carolina,Georgia Southern,W 28-14,1613.4,23
2020,8,2020-10-24,Liberty,Southern Miss,W 56-35,1600.0,24
2020,8,2020-10-25,San Diego State,UNLV,W 34-6,1594.4,25
2020,8,2020-10-24,Texas,Baylor,W 27-16,1593.7,26
2020,8,2020-10-25,Air Force,San José State,L 6-17,1592.4,27
2020,8,2020-10-24,Auburn,Ole Miss,W 35-28,1584.1,28
2020,8,2020-10-24,Florida Atlantic,Marshall,L 9-20,1583.5,29
2020,8,2020-10-24,Iowa State,Oklahoma State,L 21-24,1582.3,30
2020,8,2020-10-24,Hawai'i,Fresno State,W 34-19,1582.3,31
2020,8,2020-10-24,Virginia Tech,Wake Forest,L 16-23,1570.5,32
2020,8,2020-10-24,Iowa,Purdue,L 20-24,1561.9,33
2020,8,2020-10-24,Army,Mercer,W 49-3,1557.9,34
2020,8,2020-10-24,UAB,Louisiana,L 20-24,1555.3,35
2020,8,2020-10-24,Baylor,Texas,L 16-27,1554.8,36
2020,8,2020-10-24,Indiana,Penn State,W 36-35,1552.7,37
2020,8,2020-10-24,Kentucky,Missouri,L 10-20,1550.5,38
2020,8,2020-10-24,Houston,Navy,W 37-21,1548.4,39
2020,8,2020-10-23,Tulsa,South Florida,W 42-13,1545.0,40
2020,8,2020-10-24,Wake Forest,Virginia Tech,W 23-16,1540.9,41
2020,8,2020-10-24,Boston College,Georgia Tech,W 48-27,1533.4,42
2020,8,2020-10-24,Charlotte,UTEP,W 38-28,1530.4,43
2020,8,2020-10-24,Minnesota,Michigan,L 24-49,1529.1,44
2020,8,2020-10-25,San José State,Air Force,W 17-6,1519.5,45
2020,8,2020-10-24,Georgia Southern,Coastal Carolina,L 14-28,1509.4,46
2020,8,2020-10-24,Troy,Georgia State,L 34-36,1507.7,47
2020,8,2020-10-24,Wyoming,Nevada,L 34-37,1507.1,48
2020,8,2020-10-24,Temple,Memphis,L 29-41,1505.4,49
2020,8,2020-10-24,Nevada,Wyoming,W 37-34,1502.6,50
2020,8,2020-10-24,Missouri,Kentucky,W 20-10,1502.2,51
2020,8,2020-10-25,Louisiana Tech,UTSA,L 26-27,1486.9,52
2020,8,2020-10-24,Northwestern,Maryland,W 43-3,1486.3,53
2020,8,2020-10-24,Purdue,Iowa,W 24-20,1485.0,54
2020,8,2020-10-22,Arkansas State,App State,L 17-45,1484.1,55
2020,8,2020-10-24,NC State,North Carolina,L 21-48,1484.0,56
2020,8,2020-10-24,Navy,Houston,L 21-37,1483.8,57
2020,8,2020-10-24,West Virginia,Texas Tech,L 27-34,1480.5,58
2020,8,2020-10-24,Nebraska,Ohio State,L 17-52,1478.1,59
2020,8,2020-10-24,Georgia State,Troy,W 36-34,1477.9,60
2020,8,2020-10-24,South Carolina,LSU,L 24-52,1477.1,61
2020,8,2020-10-24,Tennessee,Alabama,L 17-48,1476.3,62
2020,8,2020-10-24,Utah State,Boise State,L 13-42,1474.9,63
2020,8,2020-10-24,Tulane,UCF,L 34-51,1474.1,64
2020,8,2020-10-24,Michigan State,Rutgers,L 27-38,1468.7,65
2020,8,2020-10-24,Illinois,Wisconsin,L 7-45,1465.8,66
2020,8,2020-10-24,Pittsburgh,Notre Dame,L 3-45,1464.4,67
2020,8,2020-10-24,Louisville,Florida State,W 48-16,1455.4,68
2020,8,2020-10-25,Virginia,Miami,L 14-19,1447.5,69
2020,8,2020-10-24,Texas Tech,West Virginia,W 34-27,1441.6,70
2020,8,2020-10-24,Rutgers,Michigan State,W 38-27,1434.4,71
2020,8,2020-10-24,TCU,Oklahoma,L 14-33,1431.4,72
2020,8,2020-10-24,Florida State,Louisville,L 16-48,1423.1,73
2020,8,2020-10-24,Western Kentucky,Chattanooga,W 13-10,1414.2,74
2020,8,2020-10-24,Southern Miss,Liberty,L 35-56,1405.2,75
2020,8,2020-10-24,South Alabama,UL Monroe,W 38-14,1397.4,76
2020,8,2020-10-24,Fresno State,Hawai'i,L 19-34,1393.8,77
2020,8,2020-10-25,UTSA,Louisiana Tech,W 27-26,1393.2,78
2020,8,2020-10-25,UNLV,San Diego State,L 6-34,1384.1,79
2020,8,2020-10-24,Maryland,Northwestern,L 3-43,1362.4,80
2020,8,2020-10-24,UTEP,Charlotte,L 28-38,1359.9,81
2020,8,2020-10-24,Georgia Tech,Boston College,L 27-48,1359.1,82
2020,8,2020-10-24,Ole Miss,Auburn,L 28-35,1357.8,83
2020,8,2020-10-24,Syracuse,Clemson,L 21-47,1356.7,84
2020,8,2020-10-23,Florida International,Jacksonville State,L 10-19,1353.5,85
2020,8,2020-10-24,Rice,Middle Tennessee,L 34-40,1348.6,86
2020,8,2020-10-25,Texas State,BYU,L 14-52,1331.6,87
2020,8,2020-10-24,Middle Tennessee,Rice,W 40-34,1325.0,88
2020,8,2020-10-24,Kansas,Kansas State,L 14-55,1289.5,89
2020,8,2020-10-23,South Florida,Tulsa,L 13-42,1286.5,90
2020,8,2020-10-24,UL Monroe,South Alabama,L 14-38,1223.9,91
2020,9,2020-10-31,Clemson,Boston College,W 34-28,1818.3,1
2020,9,2020-10-31,Ohio State,Penn State,W 38-25,1805.4,2
2020,9,2020-10-31,Alabama,Mississippi State,W 41-0,1800.6,3
2020,9,2020-10-31,Cincinnati,Memphis,W 49-10,1749.4,4
2020,9,2020-10-31,Notre Dame,Georgia Tech,W 31-13,1745.6,5
2020,9,2020-11-01,BYU,Western Kentucky,W 41-10,1739.6,6
2020,9,2020-10-31,Georgia,Kentucky,W 14-3,1731.8,7
2020,9,2020-10-31,Boise State,Air Force,W 49-30,1725.8,8
2020,9,2020-11-01,Oklahoma,Texas Tech,W 62-28,1686.4,9
2020,9,2020-11-01,Louisiana,Texas State,W 44-34,1686.1,10
2020,9,2020-10-31,UCF,Houston,W 44-21,1674.8,11
2020,9,2020-10-31,SMU,Navy,W 51-37,1663.0,12
2020,9,2020-10-31,App State,UL Monroe,W 31-13,1660.9,13
2020,9,2020-10-31,Coastal Carolina,Georgia State,W 51-0,1660.4,14
2020,9,2020-10-31,Memphis,Cincinnati,L 10-49,1656.2,15
2020,9,2020-10-31,Florida,Missouri,W 41-17,1656.0,16
2020,9,2020-10-31,Michigan,Michigan State,L 24-27,1648.8,17
2020,9,2020-11-01,San Diego State,Utah State,W 38-7,1648.4,18
2020,9,2020-10-31,Auburn,LSU,W 48-11,1637.7,19
2020,9,2020-10-31,Texas,Oklahoma State,W 41-34,1631.9,20
2020,9,2020-10-31,Oklahoma State,Texas,L 34-41,1618.3,21
2020,9,2020-10-31,LSU,Auburn,L 11-48,1602.2,22
2020,9,2020-10-31,Florida Atlantic,UTSA,W 24-3,1602.1,23
2020,9,2020-11-01,North Carolina,Virginia,L 41-44,1602.0,24
2020,9,2020-10-31,Iowa State,Kansas,W 52-22,1601.8,25
2020,9,2020-10-31,Texas A&M,Arkansas,W 42-31,1601.0,26
2020,9,2020-10-31,Indiana,Rutgers,W 37-21,1597.0,27
2020,9,2020-10-31,Virginia Tech,Louisville,W 42-35,1592.4,28
2020,9,2020-10-31,Penn State,Ohio State,L 25-38,1583.4,29
2020,9,2020-10-31,Kansas State,West Virginia,L 10-37,1582.4,30
2020,9,2020-10-31,Wake Forest,Syracuse,W 38-14,1568.3,31
2020,9,2020-10-31,Wyoming,Hawai'i,W 31-7,1567.0,32
2020,9,2020-10-31,San José State,New Mexico,W 38-21,1558.9,33
2020,9,2020-10-31,Tulsa,East Carolina,W 34-30,1554.1,34
2020,9,2020-10-31,Troy,Arkansas State,W 38-10,1552.0,35
2020,9,2020-11-01,Nevada,UNLV,W 37-19,1548.6,36
2020,9,2020-10-31,Iowa,Northwestern,L 20-21,1545.7,37
2020,9,2020-10-31,Air Force,Boise State,L 30-49,1540.7,38
2020,9,2020-10-31,UAB,Louisiana Tech,L 34-37,1538.4,39
2020,9,2020-10-31,West Virginia,Kansas State,W 37-10,1532.7,40
2020,9,2020-10-31,Boston College,Clemson,L 28-34,1528.5,41
2020,9,2020-10-31,Purdue,Illinois,W 31-24,1526.5,42
2020,9,2020-10-31,Kentucky,Georgia,L 3-14,1522.5,43
2020,9,2020-10-31,Hawai'i,Wyoming,L 7-31,1522.4,44
2020,9,2020-10-29,Georgia Southern,South Alabama,W 24-17,1521.6,45
2020,9,2020-10-31,Tulane,Temple,W 38-3,1520.0,46
2020,9,2020-10-30,Minnesota,Maryland,L 44-45,1512.3,47
2020,9,2020-10-31,Baylor,TCU,L 23-33,1507.3,48
2020,9,2020-10-31,Michigan State,Michigan,W 27-24,1505.6,49
2020,9,2020-10-31,Houston,UCF,L 21-44,1504.6,50
2020,9,2020-10-31,Louisiana Tech,UAB,W 37-34,1503.7,51
2020,9,2020-10-31,Northwestern,Iowa,W 21-20,1502.5,52
2020,9,2020-10-31,Missouri,Florida,L 17-41,1481.6,53
2020,9,2020-10-31,TCU,Baylor,W 33-23,1478.9,54
2020,9,2020-10-31,Navy,SMU,L 37-51,1471.6,55
2020,9,2020-11-01,Virginia,North Carolina,W 44-41,1470.5,56
2020,9,2020-10-31,Charlotte,Duke,L 19-53,1464.0,57
2020,9,2020-10-31,Temple,Tulane,L 3-38,1459.5,58
2020,9,2020-10-31,Duke,Charlotte,W 53-19,1444.4,59
2020,9,2020-10-30,Fresno State,Colorado State,W 38-17,1444.2,60
2020,9,2020-10-31,Arkansas State,Troy,L 10-38,1439.7,61
2020,9,2020-10-31,Louisville,Virginia Tech,L 35-42,1433.6,62
2020,9,2020-10-31,Georgia State,Coastal Carolina,L 0-51,1430.9,63
2020,9,2020-10-31,Illinois,Purdue,L 24-31,1424.4,64
2020,9,2020-10-31,Rice,Southern Miss,W 30-6,1422.0,65
2020,9,2020-11-01,Utah State,San Diego State,L 7-38,1420.9,66
2020,9,2020-11-01,Texas Tech,Oklahoma,L 28-62,1414.7,67
2020,9,2020-10-31,Mississippi State,Alabama,L 0-41,1408.5,68
2020,9,2020-11-01,Western Kentucky,BYU,L 10-41,1407.2,69
2020,9,2020-10-31,Ole Miss,Vanderbilt,W 54-21,1404.9,70
2020,9,2020-10-31,Arkansas,Texas A&M,L 31-42,1401.4,71
2020,9,2020-10-31,Rutgers,Indiana,L 21-37,1390.1,72
2020,9,2020-10-29,South Alabama,Georgia Southern,L 17-24,1385.2,73
2020,9,2020-10-30,Colorado State,Fresno State,L 17-38,1379.4,74
2020,9,2020-10-30,Maryland,Minnesota,W 45-44,1379.2,75
2020,9,2020-10-31,East Carolina,Tulsa,L 30-34,1376.2,76
2020,9,2020-10-31,UTSA,Florida Atlantic,L 3-24,1374.6,77
2020,9,2020-10-31,Georgia Tech,Notre Dame,L 13-31,1347.3,78
2020,9,2020-11-01,UNLV,Nevada,L 19-37,1338.1,79
2020,9,2020-10-31,Southern Miss,Rice,L 6-30,1331.8,80
2020,9,2020-10-31,Syracuse,Wake Forest,L 14-38,1329.3,81
2020,9,2020-11-01,Texas State,Louisiana,L 34-44,1320.5,82
2020,9,2020-10-31,New Mexico,San José State,L 21-38,1316.6,83
2020,9,2020-10-31,Kansas,Iowa State,L 22-52,1270.0,84
2020,9,2020-10-31,Vanderbilt,Ole Miss,L 21-54,1216.4,85
2020,9,2020-10-31,UL Monroe,App State,L 13-31,1212.6,86
2020,10,2020-11-07,BYU,Boise State,W 51-17,1811.3,1
2020,10,2020-11-08,Ohio State,Rutgers,W 49-27,1810.9,2
2020,10,2020-11-08,Clemson,Notre Dame,L 40-47,1792.7,3
2020,10,2020-11-08,Notre Dame,Clemson,W 47-40,1771.2,4
2020,10,2020-11-07,Cincinnati,Houston,W 38-10,1761.6,5
2020,10,2020-11-07,Marshall,Massachusetts,W 51-10,1704.7,6
2020,10,2020-11-07,Florida,Georgia,W 44-28,1703.9,7
2020,10,2020-11-07,SMU,Temple,W 47-23,1693.7,8
2020,10,2020-11-07,Louisiana,Arkansas State,W 27-20,1692.3,9
2020,10,2020-11-07,Oklahoma,Kansas,W 62-9,1691.0,10
2020,10,2020-11-07,Georgia,Florida,L 28-44,1683.9,11
2020,10,2020-11-07,App State,Texas State,W 38-17,1675.3,12
2020,10,2020-11-08,Oregon,Stanford,W 35-14,1672.6,13
2020,10,2020-11-08,Coastal Carolina,South Alabama,W 23-6,1667.8,14
2020,10,2020-11-07,Memphis,South Florida,W 34-33,1657.3,15
2020,10,2020-11-07,Boise State,BYU,L 17-51,1654.1,16
2020,10,2020-11-07,Miami,NC State,W 44-41,1650.0,17
2020,10,2020-11-07,Indiana,Michigan,W 38-21,1646.7,18
2020,10,2020-11-07,Texas,West Virginia,W 17-13,1642.0,19
2020,10,2020-11-08,Texas A&M,South Carolina,W 48-3,1640.3,20
2020,10,2020-11-07,North Carolina,Duke,W 56-24,1634.4,21
2020,10,2020-11-07,Oklahoma State,Kansas State,W 20-18,1632.4,22
2020,10,2020-11-07,Liberty,Virginia Tech,W 38-35,1618.8,23
2020,10,2020-11-07,San José State,San Diego State,W 28-17,1618.2,24
2020,10,2020-11-08,Iowa State,Baylor,W 38-31,1617.7,25
2020,10,2020-11-07,Florida Atlantic,Western Kentucky,W 10-6,1609.7,26
2020,10,2020-11-07,Michigan,Indiana,L 21-38,1599.1,27
2020,10,2020-11-07,Iowa,Michigan State,W 49-7,1591.3,28
2020,10,2020-11-07,San Diego State,San José State,L 17-28,1589.2,29
2020,10,2020-11-07,USC,Arizona State,W 28-27,1589.0,30
2020,10,2020-11-05,Buffalo,Northern Illinois,W 49-30,1578.8,31
2020,10,2020-11-06,Nevada,Utah State,W 34-9,1575.4,32
2020,10,2020-11-07,Virginia Tech,Liberty,L 35-38,1573.5,33
2020,10,2020-11-07,Minnesota,Illinois,W 41-14,1568.9,34
2020,10,2020-11-07,Kansas State,Oklahoma State,L 18-20,1568.3,35
2020,10,2020-11-08,Washington State,Oregon State,W 38-28,1554.5,36
2020,10,2020-11-04,Western Michigan,Akron,W 58-13,1552.5,37
2020,10,2020-11-07,Tulane,East Carolina,W 38-21,1548.0,38
2020,10,2020-11-07,Georgia Southern,Troy,W 20-13,1543.8,39
2020,10,2020-11-07,Boston College,Syracuse,W 16-13,1539.7,40
2020,10,2020-11-05,Central Michigan,Ohio,W 30-27,1535.2,41
2020,10,2020-11-08,Hawai'i,New Mexico,W 39-33,1533.2,42
2020,10,2020-11-07,Northwestern,Nebraska,W 21-13,1531.0,43
2020,10,2020-11-07,Troy,Georgia Southern,L 13-20,1529.9,44
2020,10,2020-11-05,Miami (OH),Ball State,W 38-31,1524.5,45
2020,10,2020-11-07,West Virginia,Texas,L 13-17,1522.6,46
2020,10,2020-11-07,Arizona State,USC,L 27-28,1521.7,47
2020,10,2020-11-07,Penn State,Maryland,L 19-35,1508.5,48
2020,10,2020-11-04,Kent State,Eastern Michigan,W 27-23,1507.4,49
2020,10,2020-11-06,Wyoming,Colorado State,L 24-34,1505.8,50
2020,10,2020-11-07,Pittsburgh,Florida State,W 41-17,1505.2,51
2020,10,2020-11-07,TCU,Texas Tech,W 34-18,1499.6,52
2020,10,2020-11-08,Colorado,UCLA,W 48-42,1497.6,53
2020,10,2020-11-07,Houston,Cincinnati,L 10-38,1492.3,54
2020,10,2020-11-08,Baylor,Iowa State,L 31-38,1491.3,55
2020,10,2020-11-07,Fresno State,UNLV,W 40-27,1486.9,56
2020,10,2020-11-05,Toledo,Bowling Green,W 38-3,1480.0,57
2020,10,2020-11-05,Ohio,Central Michigan,L 27-30,1476.2,58
2020,10,2020-11-07,NC State,Miami,L 41-44,1471.0,59
2020,10,2020-11-07,Michigan State,Iowa,L 7-49,1460.0,60
2020,10,2020-11-07,Maryland,Penn State,W 35-19,1454.2,61
2020,10,2020-11-07,Nebraska,Northwestern,L 13-21,1449.7,62
2020,10,2020-11-04,Eastern Michigan,Kent State,L 23-27,1449.1,63
2020,10,2020-11-08,Tennessee,Arkansas,L 13-24,1445.5,64
2020,10,2020-11-05,Ball State,Miami (OH),L 31-38,1445.1,65
2020,10,2020-11-07,Georgia State,UL Monroe,W 52-34,1441.1,66
2020,10,2020-11-06,Colorado State,Wyoming,W 34-24,1440.6,67
2020,10,2020-11-08,South Carolina,Texas A&M,L 3-48,1437.8,68
2020,10,2020-11-07,Arkansas State,Louisiana,L 20-27,1433.5,69
2020,10,2020-11-08,Arkansas,Tennessee,W 24-13,1432.2,70
2020,10,2020-11-07,Temple,SMU,L 23-47,1428.7,71
2020,10,2020-11-08,Oregon State,Washington State,L 28-38,1427.0,72
2020,10,2020-11-07,Mississippi State,Vanderbilt,W 24-17,1418.4,73
2020,10,2020-11-08,UCLA,Colorado,L 42-48,1417.2,74
2020,10,2020-11-07,Duke,North Carolina,L 24-56,1412.0,75
2020,10,2020-11-08,Stanford,Oregon,L 14-35,1410.9,76
2020,10,2020-11-07,Western Kentucky,Florida Atlantic,L 6-10,1399.6,77
2020,10,2020-11-06,Utah State,Nevada,L 9-34,1394.1,78
2020,10,2020-11-07,Texas Tech,TCU,L 18-34,1394.0,79
2020,10,2020-11-08,Rutgers,Ohio State,L 27-49,1384.6,80
2020,10,2020-11-07,Florida State,Pittsburgh,L 17-41,1382.3,81
2020,10,2020-11-08,South Alabama,Coastal Carolina,L 6-23,1377.7,82
2020,10,2020-11-05,Northern Illinois,Buffalo,L 30-49,1372.4,83
2020,10,2020-11-07,Illinois,Minnesota,L 14-41,1367.7,84
2020,10,2020-11-07,East Carolina,Tulane,L 21-38,1348.3,85
2020,10,2020-11-07,Southern Miss,North Alabama,W 24-13,1344.0,86
2020,10,2020-11-05,Bowling Green,Toledo,L 3-38,1321.5,87
2020,10,2020-11-07,Syracuse,Boston College,L 13-16,1318.2,88
2020,10,2020-11-07,Texas State,App State,L 17-38,1306.1,89
2020,10,2020-11-08,New Mexico,Hawai'i,L 33-39,1305.8,90
2020,10,2020-11-07,UNLV,Fresno State,L 27-40,1295.4,91
2020,10,2020-11-07,South Florida,Memphis,L 33-34,1285.5,92
